"X1" "X2" "Y"
"323" 16.2432717255834 -2.77585741603508 -1
"324" -2.48630414385533 13.5373717211762 1
"325" -9.38440741670815 10.3025476272777 1
"326" 17.6539506880367 -3.45772402123907 -1
"327" 4.70684860807068 4.38718505470297 1
"328" 13.9147500570178 -10.586534270839 -1
"329" -2.10902278729632 -6.9153709800046 -1
"330" 7.77257067744939 0.0216446557990064 1
"331" -5.9799658179513 9.92664396208876 1
"332" 0.359306598632445 -8.62558298650728 -1
"333" 1.93144732767127 9.06371185260785 1
"334" 1.54337277949555 -10.4098153944436 -1
"335" -15.6923766696967 7.21544811008735 1
"336" -3.78014488722948 10.4614223222626 1
"337" -12.4707892941803 9.59943456708834 1
"338" 3.95073927457169 6.09652004704429 1
"339" -15.3659898575948 4.1346201791896 1
"340" -13.4751981171495 10.2531268279263 1
"341" -6.26128722779877 -6.99926735939037 -1
"342" 7.16125178214053 2.06754277088574 1
"343" 16.7886936209758 -9.55357904760779 -1
"344" 4.71729870608211 0.519113685276899 1
"345" -7.8032206592989 -4.45835554909274 -1
"346" 16.5718537080824 -7.33942220590508 -1
"347" -10.346162947864 13.7829368566726 1
"348" 1.72672767314708 12.2672555507599 1
"349" -17.1993730811458 0.607494824206843 1
"350" 4.54421185388871 3.2584576611885 1
"351" 3.6579834375404 6.97904059797106 1
"352" -5.60703876326792 -8.74570969110104 -1
"353" 6.69405297561395 -10.3940397909831 -1
"354" -16.5923617904635 10.0171565461002 1
"355" 4.62774394982853 9.35664746848373 1
"356" 15.8224647887997 -6.7502768533108 -1
"357" 3.86969431955387 -10.5073420485837 -1
"358" 18.3689629028812 -3.70678459059425 -1
"359" -5.01916665351362 -0.481001976814846 -1
"360" -20.8028704922771 2.65042109160013 1
"361" -0.713245891348413 -12.6703830680301 -1
"362" -11.0528907196074 13.2566156693939 1
"363" 9.45046424866393 -11.0449691454307 -1
"364" 0.270113171055837 10.1547987851027 1
"365" -5.60540127359319 -5.68272679275215 -1
"366" -13.3595992585263 9.70606682210602 1
"367" 16.0129577091692 -4.01710583175066 -1
"368" -15.9824130843537 4.39764012193214 1
"369" 20.0616992673685 -0.881916416224614 -1
"370" -6.47759445790192 -1.31093672333399 -1
"371" -7.1380942675993 10.3607448199648 1
"372" -5.83594829446666 -7.43798868441862 -1
"373" -17.2360174954801 7.88713582542696 1
"374" 16.5708683691153 -1.28277327212594 -1
"375" 11.8198742695784 -8.33871248182705 -1
"376" 5.93730711020197 3.90647460821945 1
"377" 10.5688093063077 -9.30815156929942 -1
"378" 1.12078937133142 -13.0695315469987 -1
"379" 17.9850283128765 -2.01884190072437 -1
"380" 10.8540472697264 -12.3958760212494 -1
"381" -16.4862973516906 9.90589147065567 1
"382" 15.9487531829255 -4.66475048548211 -1
"383" -2.28839544108465 -10.3463708378896 -1
"384" -17.6458027153511 8.30614717693051 1
"385" 5.51556053321997 0.212183230764877 1
"386" 12.5105922830387 -7.95763674115616 -1
"387" 7.301376569013 1.12690728354248 1
"388" 15.8668799449705 -7.60426210453961 -1
"389" -8.4869996476138 11.7986623199014 1
"390" -6.74542308022901 -2.19375026361261 -1
"391" -14.3736112731712 7.64240853226447 1
"392" -10.8955710349934 9.19811228505375 1
"393" 2.35174938343243 10.6216303773409 1
"394" -1.60751994663541 -6.01758038752358 -1
"395" 3.0977820021198 9.13190744000549 1
"396" -18.1323074529838 1.72626176685419 1
"397" 11.8321415348595 -9.32283659541929 -1
"398" -11.9082209611279 12.7927662206809 1
"399" -6.54991616812597 11.4140088936668 1
"400" -15.4944285638109 5.84497558047046 1
"401" 13.6948969311596 -11.7200266057541 -1
"402" 14.276191641568 -11.1089464437834 -1
"403" -20.9131611612959 0.447423074858038 1
"404" -19.8169075533105 4.00601204352785 1
"405" 17.0196717096257 -7.78273332094092 -1
"406" -11.6546572123727 12.8012158654685 1
"407" 7.28687076154285 0.0113946619488233 1
"408" 1.84294313472703 -9.71976764008031 -1
"409" 5.71622122230311 -13.755443276123 -1
"410" 5.01130380956879 -11.0857437115645 -1
"411" 15.9601370468011 -3.15445532964366 -1
"412" 0.614670336497151 -8.16620374496359 -1
"413" 13.4717617511473 -12.1322100247799 -1
"414" 8.19940139864076 -14.510391579825 -1
"415" -0.766060832611593 12.6507883792595 1
"416" -6.97935491581235 -2.64158524189328 -1
"417" -16.226988967884 1.51523964711392 1
"418" -7.77292940265376 -4.55141460787144 -1
"419" -17.9767023526197 0.00837962848965645 1
"420" -13.4223907391025 8.2585791107481 1
"421" 7.69763804277426 -0.219400428951557 1
"422" -0.975942762996463 -6.99054105084566 -1
"423" 14.5493448995186 -7.30032094144449 -1
"424" -19.5185984671628 3.12306251890182 1
"425" 1.69303067762706 8.74512922763998 1
"426" -16.1718438942036 8.08728168003596 1
"427" -15.7906216050904 8.84905500593147 1
"428" 6.36221718847284 4.65854554118985 1
"429" -4.90730372758879 -9.40334504613251 -1
"430" 12.3460722462334 -12.0901776228011 -1
"431" 3.03822242311642 -9.55948012312061 -1
"432" 16.9106177684322 -2.82620932772674 -1
"433" -1.65869972186432 9.94310001469835 1
"434" -6.74673647916093 12.6537874690144 1
"435" 9.78206423773465 -11.6930341391866 -1
"436" -6.6819409292932 -0.783413102411233 -1
"437" -18.7483070314935 5.94879197796854 1
"438" -18.2326429747364 7.82104561212095 1
"439" 5.80145223288994 -12.3029787488117 -1
"440" 4.41432816830565 9.22864707920197 1
"441" -11.9915845544814 9.06234349908703 1
"442" -5.49555992973213 -6.52421247671725 -1
"443" -5.9740158372346 -6.28504691317998 -1
"444" -4.47838409884188 -6.11838739574663 -1
"445" -16.1425782379645 10.3684800271853 1
"446" -3.94334718258354 10.4820856099452 1
"447" 11.6038234069045 -12.4404665298553 -1
"448" -17.378071661299 6.02564286000878 1
"449" 21.0448888045455 -1.9000794450324 -1
"450" 12.5293441875274 -13.0542783245113 -1
"451" 8.73942293492171 -11.26674980782 -1
"452" 15.2864388974963 -7.13168930695733 -1
"453" 0.595650645292785 12.3865114934116 1
"454" 4.04116500922321 -12.2201637870762 -1
"455" 1.12410101522404 -12.2465743599199 -1
"456" 15.9198316843837 -8.115426930975 -1
"457" -12.7042183359164 10.573830674426 1
"458" 16.5910654545866 -7.59808926007652 -1
"459" -10.8198245156888 12.5628582696207 1
"460" -17.3031176857251 3.49093032396398 1
"461" -18.8035220866852 7.42186050536553 1
"462" 5.79277733642973 -10.4384570794348 -1
"463" 16.8000070625941 -1.82072719396666 -1
"464" -11.3866352843545 8.87696205786963 1
"465" -16.8179553816214 1.93745311716247 1
"466" 5.79908507727386 -12.8510127891758 -1
"467" -8.93020714378965 12.666377098659 1
"468" -18.6717530619147 7.65969075369718 1
"469" -18.5729300654765 0.368156461703234 1
"470" -4.76360518421127 13.5160079703521 1
"471" 4.50349626978291 4.63068535909758 1
"472" -2.41485559699009 13.4710533015831 1
"473" 6.63119218918542 -12.1724312464831 -1
"474" -8.71813282978199 10.319904101105 1
"475" -3.81438657575895 -3.16218128471123 -1
"476" 19.1408044294293 -0.780261901957439 -1
"477" 1.79150235702712 6.72306954110713 1
"478" 8.73323492250132 -12.2786575214267 -1
"479" 11.8262385708967 -8.86311698779016 -1
"480" -17.2411969643216 -0.239905470413344 1
"481" -19.7311421306576 1.68235057502767 1
"482" -10.1092655195032 11.1866799291667 1
"483" -16.3023039507481 3.57680087247968 1
"484" 17.2117270633822 -0.501496959795674 -1
"485" -14.4788733776262 5.54653210746148 1
"486" 9.64442858999825 -11.9070729173829 -1
"487" -3.72648018505763 -6.83572708050294 -1
"488" -0.496511651033214 9.92765373418947 1
"489" -2.06861325603871 10.2192080606902 1
"490" -3.82010530634015 -0.015619071970891 -1
"491" -17.4336650099367 2.76400008769736 1
"492" -3.74297478438737 -7.2660196806337 -1
"493" 15.1666133073552 -9.31356550256032 -1
"494" 3.79910446421373 4.79170608406154 1
"495" 16.9146976036444 -2.63291752716181 -1
"496" 5.11776627364741 2.57452932109153 1
"497" 6.78152238706632 0.612766258656134 1
"498" 2.60275045566046 6.15311242710876 1
"499" 17.0871596752501 -7.47744531148788 -1
"500" -4.03757946884319 -1.05817241111432 -1
